threshold,precision,recall,f1
0.31342736,0.2518026482541625,0.9295047588320697,0.396258854273786
0.31357455,0.25176995017918014,0.9293434424907243,0.39620370688732315
0.31359348,0.25178095362964903,0.9293434424907243,0.3962173314989767
0.31359676,0.25179195804195803,0.9293434424907243,0.39623095704770606
0.31362566,0.2518029634162332,0.9293434424907243,0.3962445835336077
0.31367105,0.25177025963808025,0.9291821261493789,0.3961894280699606
0.31370732,0.25178126502600867,0.9291821261493789,0.3962030540648729
0.3137159,0.2518803568305055,0.9291821261493789,0.3963257302091804
0.3137593,0.2519354415431046,0.9291821261493789,0.396393916454141
0.31382367,0.2519464613769574,0.9291821261493789,0.39640755651871057
0.3138457,0.2520015750098438,0.9291821261493789,0.39647577092477443
0.31386098,0.2520126006300315,0.9291821261493789,0.39648941662330905
0.3138816,0.2520677432059866,0.9291821261493789,0.3965576592079259
0.313897,0.25207877461706785,0.9291821261493789,0.3965713105439171
0.3139057,0.2520898069937415,0.9291821261493789,0.39658496281982397
0.31392297,0.25205707282913165,0.9290208098080336,0.3965297621093485
0.31392655,0.25210120819471193,0.9290208098080336,0.3965843748920651
0.3139901,0.2520684673641816,0.9288594934666882,0.39652916465774557
0.31399456,0.2520795026705192,0.9288594934666882,0.39654281877312236
0.31401166,0.2521346936988221,0.9288594934666882,0.39661110345744066
0.31401694,0.2521457348046943,0.9288594934666882,0.3966247632164714
0.3140174,0.25222304962985675,0.9288594934666882,0.396720407881709
0.3140508,0.25223409847555633,0.9288594934666882,0.39673407517105624
0.31411016,0.25233358166440245,0.9288594934666882,0.3968571231645961
0.31417412,0.2524220770680812,0.9288594934666882,0.3969665632537142
0.31418148,0.25243314335817624,0.9288594934666882,0.3969802475090575
0.31419683,0.25244421061861544,0.9288594934666882,0.3969939327078823
0.3142694,0.25245527884952645,0.9288594934666882,0.3970076188502862
0.31432593,0.25251063456562733,0.9288594934666882,0.39707606371940735
0.314343,0.2525549366200272,0.9288594934666882,0.3971308366090852
0.314347,0.25256601456268096,0.9288594934666882,0.39714453219264934
0.31436035,0.25264358738098375,0.9288594934666882,0.3972404277333651
0.31438568,0.2526879361039189,0.9288594934666882,0.39729524598048205
0.31439787,0.25278777768021776,0.9288594934666882,0.3974186423711997
0.31440046,0.25289880534082926,0.9288594934666882,0.39755583940312267
0.3144492,0.25290991347125225,0.9288594934666882,0.39756956431644874
0.31448296,0.25295435575275665,0.9288594934666882,0.3976244734476298
0.31450668,0.25304328718962865,0.9288594934666882,0.3977343372242265
0.31454915,0.25311002681436545,0.9288594934666882,0.39781677490639267
0.31458125,0.2530771935994373,0.9286981771253427,0.3977614260541768
0.3146173,0.2531328320802005,0.9286981771253427,0.3978301430443734
0.31462428,0.2531773604819913,0.9286981771253427,0.39788513373385365
0.31465417,0.2531884950303457,0.9286981771253427,0.3978988837816725
0.31471333,0.2531996305581211,0.9286981771253427,0.3979126347798679
0.31475705,0.2532107670654469,0.9286981771253427,0.3979263867285384
0.31485346,0.2532219045524522,0.9286981771253427,0.3979401396277824
0.31486714,0.2532330430192663,0.9286981771253427,0.3979538934776987
0.31490904,0.25324418246601854,0.9286981771253427,0.3979676482783857
0.3149165,0.2532553228928383,0.9286981771253427,0.3979814040299422
0.31491768,0.25326646429985483,0.9286981771253427,0.39799516073246655
0.31495968,0.25336678109321364,0.9286981771253427,0.3981190138650205
0.3149982,0.2533779323093174,0.9286981771253427,0.39813278008265074
0.3151282,0.25338908450704223,0.9286981771253427,0.3981465472523344
0.31513876,0.25347833744276155,0.9286981771253427,0.3982567188955851
0.3152132,0.2534454669543393,0.9285368607839974,0.39820131442373774
0.31530157,0.25345662703654775,0.9285368607839974,0.3982150887263572
0.31532946,0.25354594308871464,0.9285368607839974,0.3983253174627266
0.31534514,0.25351306109863003,0.928375544442652,0.3982698961934346
0.3153455,0.25352422907488986,0.928375544442652,0.3982836776355673
0.31536257,0.25359125760112805,0.928375544442652,0.39836638632160937
0.3153851,0.25363596297928603,0.928375544442652,0.398421544532184
0.31539223,0.2536471417867689,0.928375544442652,0.39843533647155427
0.31549174,0.2536583215796897,0.928375544442652,0.3984491293658138
0.31550068,0.2536695023581787,0.928375544442652,0.3984629232150613
0.31550303,0.25375898408219055,0.928375544442652,0.3985733084005216
0.31550568,0.2537701737366611,0.928375544442652,0.3985871108491278
0.3155111,0.2537372668342373,0.9282142281013067,0.39853165258312306
0.31552228,0.25379322512350033,0.9282142281013067,0.39860067195421917
0.31555474,0.2537603105288695,0.9280529117599613,0.3985452026321532
0.31557372,0.25380509110160143,0.9280529117599613,0.39860042957078445
